,137,232,school_pri
11982,28.0,3.0,1682.0
11983,36.0,2.0,2454.0
11984,50.0,2.0,3542.0
11985,58.0,8.0,4250.0
11986,71.0,6.0,4194.0
11987,61.0,16.0,4136.0
11988,57.0,11.0,4318.0
11989,61.0,10.0,4468.0
11990,59.0,8.0,4198.0
11991,63.0,12.0,4606.0
11992,54.0,13.0,4526.0
11993,64.0,13.0,4138.0
11994,63.0,3.0,3582.0
11995,48.0,4.0,3322.0
11996,59.0,8.0,3034.0
11997,25.0,11.0,1868.0
11998,25.0,4.0,1064.0
11999,9.0,1.0,548.0
12000,5.0,1.0,364.0
12001,1.0,1.0,228.0
12002,7.0,1.0,276.0
12003,8.0,1.0,560.0
12004,24.0,0.0,1582.0
12005,55.0,8.0,3056.0
12006,58.0,3.0,3678.0
12007,54.0,2.0,3672.0
12008,67.0,5.0,3832.0
12009,49.0,6.0,4100.0
12010,81.0,5.0,4256.0
12011,70.0,5.0,5042.0
12012,71.0,3.0,4354.0
12013,81.0,9.0,4854.0
12014,79.0,3.0,4612.0
12015,101.0,5.0,5408.0
12016,116.0,5.0,6192.0
12017,121.0,5.0,5084.0
12018,74.0,4.0,3882.0
12019,53.0,3.0,3736.0
12020,54.0,2.0,2864.0
12021,32.0,2.0,2110.0
12022,24.0,7.0,992.0
12023,6.0,2.0,456.0
12024,10.0,1.0,274.0
12025,3.0,0.0,192.0
12026,4.0,1.0,182.0
12027,10.0,1.0,590.0
12028,15.0,3.0,1686.0
12029,49.0,9.0,3548.0
12030,71.0,1.0,4056.0
12031,73.0,4.0,3920.0
12032,62.0,4.0,4048.0
12033,75.0,4.0,4330.0
12034,78.0,5.0,4704.0
12035,98.0,1.0,4898.0
12036,74.0,7.0,5298.0
12037,76.0,15.0,5364.0
12038,84.0,14.0,5060.0
12039,68.0,8.0,5356.0
12040,60.0,24.0,6126.0
12041,87.0,14.0,5514.0
12042,63.0,9.0,5092.0
12043,94.0,13.0,5412.0
12044,71.0,15.0,4596.0
12045,59.0,11.0,3078.0
12046,39.0,5.0,1804.0
12047,13.0,5.0,848.0
12048,7.0,4.0,494.0
12049,6.0,1.0,284.0
12050,5.0,5.0,270.0
12051,9.0,2.0,586.0
12052,26.0,3.0,1678.0
12053,43.0,7.0,3412.0
12054,69.0,4.0,4058.0
12055,65.0,5.0,4318.0
12056,77.0,4.0,4110.0
12057,74.0,3.0,4372.0
12058,89.0,8.0,4614.0
12059,65.0,4.0,4646.0
12060,78.0,11.0,5126.0
12061,69.0,3.0,5210.0
12062,66.0,7.0,5110.0
12063,90.0,9.0,5348.0
12064,79.0,10.0,6102.0
12065,94.0,8.0,5522.0
12066,83.0,5.0,4910.0
12067,84.0,13.0,5254.0
12068,60.0,12.0,4686.0
12069,59.0,11.0,3686.0
12070,39.0,7.0,2204.0
12071,13.0,6.0,1156.0
12072,7.0,2.0,620.0
12073,5.0,1.0,280.0
12074,3.0,0.0,314.0
12075,12.0,1.0,618.0
12076,37.0,3.0,1896.0
12077,77.0,5.0,3346.0
12078,67.0,5.0,3906.0
12079,69.0,6.0,3958.0
12080,64.0,2.0,4186.0
12081,75.0,3.0,4450.0
12082,87.0,11.0,4764.0
12083,89.0,7.0,4858.0
12084,106.0,6.0,5236.0
12085,61.0,9.0,5496.0
12086,59.0,10.0,5080.0
12087,84.0,8.0,5478.0
12088,93.0,12.0,5996.0
12089,80.0,15.0,5574.0
12090,80.0,8.0,5220.0
12091,61.0,13.0,5196.0
12092,57.0,17.0,4460.0
12093,72.0,16.0,3964.0
12094,47.0,11.0,2498.0
12095,24.0,9.0,1604.0
12096,12.0,6.0,1024.0
12097,17.0,6.0,612.0
12098,11.0,4.0,454.0
12099,6.0,3.0,628.0
12100,27.0,3.0,1456.0
12101,40.0,4.0,2868.0
12102,72.0,7.0,3460.0
12103,59.0,7.0,3562.0
12104,47.0,3.0,3962.0
12105,86.0,6.0,4630.0
12106,68.0,5.0,4608.0
12107,60.0,11.0,4158.0
12108,85.0,9.0,4844.0
12109,55.0,11.0,4964.0
12110,55.0,3.0,4934.0
12111,82.0,12.0,5654.0
12112,113.0,19.0,6066.0
12113,95.0,9.0,5364.0
12114,99.0,9.0,4218.0
12115,83.0,10.0,4136.0
12116,68.0,14.0,4408.0
12117,100.0,20.0,4424.0
12118,67.0,23.0,3158.0
12119,58.0,18.0,2486.0
12120,38.0,6.0,1918.0
12121,22.0,11.0,1488.0
12122,14.0,4.0,876.0
12123,12.0,7.0,530.0
12124,21.0,2.0,798.0
12125,39.0,3.0,1224.0
12126,37.0,6.0,2088.0
12127,42.0,5.0,3264.0
12128,55.0,9.0,4014.0
12129,97.0,8.0,4570.0
12130,81.0,17.0,4664.0
12131,59.0,20.0,4242.0
12132,86.0,25.0,4444.0
12133,81.0,13.0,4648.0
12134,79.0,19.0,4706.0
12135,64.0,13.0,5002.0
12136,98.0,13.0,5608.0
12137,114.0,19.0,5478.0
12138,83.0,11.0,4638.0
12139,89.0,20.0,4614.0
12140,76.0,15.0,4672.0
12141,86.0,26.0,4210.0
12142,97.0,19.0,3522.0
12143,63.0,16.0,2792.0
12144,40.0,25.0,2114.0
12145,41.0,10.0,1552.0
12146,21.0,4.0,906.0
12147,23.0,0.0,614.0
12148,13.0,1.0,798.0
12149,24.0,2.0,1012.0
12150,30.0,6.0,1708.0
12151,44.0,4.0,2498.0
12152,59.0,4.0,3550.0
12153,52.0,10.0,4202.0
12154,59.0,12.0,4012.0
12155,73.0,9.0,3794.0
12156,59.0,17.0,3558.0
12157,52.0,17.0,3782.0
12158,42.0,13.0,3774.0
12159,60.0,4.0,4162.0
12160,71.0,11.0,4686.0
12161,69.0,12.0,3998.0
12162,54.0,8.0,3462.0
12163,40.0,11.0,2976.0
12164,24.0,3.0,2316.0
12165,28.0,7.0,1584.0
12166,19.0,3.0,950.0
12167,11.0,3.0,508.0
12168,12.0,1.0,290.0
12169,2.0,1.0,174.0
12170,1.0,1.0,332.0
12171,11.0,1.0,694.0
12172,22.0,1.0,1464.0
12173,43.0,5.0,2858.0
12174,59.0,5.0,3462.0
12175,66.0,2.0,3502.0
12176,68.0,2.0,3638.0
12177,54.0,4.0,3792.0
12178,70.0,5.0,4054.0
12179,73.0,9.0,4258.0
12180,73.0,6.0,4588.0
12181,79.0,10.0,4952.0
12182,63.0,7.0,4632.0
12183,67.0,12.0,5134.0
12184,70.0,4.0,5770.0
12185,89.0,6.0,4578.0
12186,70.0,4.0,3870.0
12187,57.0,7.0,3694.0
12188,60.0,6.0,3208.0
12189,30.0,5.0,2032.0
12190,20.0,1.0,1066.0
12191,9.0,3.0,478.0
12192,13.0,0.0,292.0
12193,3.0,1.0,136.0
12194,5.0,2.0,212.0
12195,8.0,3.0,506.0
12196,26.0,2.0,1630.0
12197,62.0,4.0,3370.0
12198,73.0,3.0,4082.0
12199,70.0,4.0,3976.0
12200,72.0,3.0,4134.0
12201,87.0,2.0,4374.0
12202,69.0,7.0,4514.0
12203,72.0,5.0,4310.0
12204,94.0,4.0,4900.0
12205,81.0,5.0,5054.0
12206,77.0,2.0,5088.0
12207,91.0,3.0,5530.0
12208,84.0,3.0,6160.0
12209,102.0,5.0,5206.0
12210,74.0,5.0,4438.0
12211,89.0,1.0,4970.0
12212,79.0,7.0,3972.0
12213,56.0,5.0,3078.0
12214,40.0,4.0,1562.0
12215,15.0,4.0,874.0
12216,4.0,0.0,390.0
12217,7.0,0.0,234.0
12218,5.0,0.0,276.0
12219,9.0,3.0,546.0
12220,23.0,3.0,1644.0
12221,58.0,2.0,3276.0
12222,75.0,6.0,4038.0
12223,55.0,4.0,3830.0
12224,77.0,4.0,4210.0
12225,91.0,3.0,4282.0
12226,81.0,4.0,4582.0
12227,91.0,6.0,4602.0
12228,92.0,4.0,4938.0
12229,87.0,9.0,5132.0
12230,86.0,2.0,4824.0
12231,78.0,9.0,5478.0
12232,120.0,5.0,5862.0
12233,102.0,6.0,5414.0
12234,74.0,11.0,4774.0
12235,72.0,3.0,4912.0
12236,63.0,7.0,4208.0
12237,52.0,8.0,3200.0
12238,29.0,5.0,1818.0
12239,14.0,4.0,1040.0
12240,17.0,2.0,530.0
12241,5.0,0.0,320.0
12242,5.0,0.0,302.0
12243,14.0,0.0,540.0
12244,30.0,1.0,1574.0
12245,64.0,3.0,3252.0
12246,64.0,7.0,3808.0
12247,46.0,11.0,3906.0
12248,83.0,1.0,4092.0
12249,86.0,6.0,4354.0
12250,81.0,9.0,4378.0
12251,86.0,4.0,4668.0
12252,90.0,10.0,5154.0
12253,76.0,7.0,5182.0
12254,71.0,3.0,4742.0
12255,79.0,6.0,5456.0
12256,92.0,9.0,5658.0
12257,96.0,9.0,5046.0
12258,88.0,8.0,4204.0
12259,80.0,6.0,4538.0
12260,67.0,10.0,4188.0
12261,67.0,14.0,3582.0
12262,44.0,9.0,2208.0
12263,23.0,8.0,1502.0
12264,17.0,3.0,900.0
12265,11.0,5.0,536.0
12266,7.0,0.0,420.0
12267,9.0,3.0,596.0
12268,30.0,5.0,1320.0
12269,57.0,4.0,2542.0
12270,58.0,3.0,3040.0
12271,58.0,2.0,3492.0
12272,68.0,6.0,3730.0
12273,92.0,2.0,3938.0
12274,76.0,6.0,4430.0
12275,87.0,13.0,4312.0
12276,88.0,7.0,4820.0
12277,86.0,12.0,4654.0
12278,80.0,8.0,4862.0
12279,96.0,5.0,5416.0
12280,81.0,7.0,4244.0
12281,89.0,7.0,4024.0
12282,55.0,4.0,3188.0
12283,73.0,3.0,3300.0
12284,59.0,9.0,3448.0
12285,53.0,15.0,3454.0
12286,53.0,17.0,2810.0
12287,27.0,10.0,2152.0
12288,24.0,9.0,1682.0
12289,18.0,5.0,1154.0
12290,4.0,10.0,700.0
12291,17.0,1.0,414.0
12292,18.0,2.0,582.0
12293,28.0,0.0,942.0
12294,36.0,1.0,1408.0
12295,38.0,6.0,2102.0
12296,35.0,4.0,2836.0
12297,47.0,3.0,3244.0
12298,53.0,10.0,4378.0
12299,83.0,8.0,4028.0
12300,59.0,7.0,3436.0
12301,63.0,6.0,3658.0
12302,68.0,8.0,4298.0
12303,43.0,14.0,4542.0
12304,53.0,5.0,4308.0
12305,64.0,5.0,4020.0
12306,56.0,11.0,3492.0
12307,57.0,10.0,3360.0
12308,71.0,8.0,3828.0
12309,57.0,10.0,3496.0
12310,37.0,16.0,2774.0
12311,47.0,15.0,2306.0
12312,32.0,10.0,1810.0
12313,29.0,11.0,1270.0
12314,12.0,4.0,624.0
12315,5.0,3.0,370.0
12316,10.0,0.0,492.0
12317,36.0,1.0,826.0
12318,23.0,2.0,1136.0
12319,39.0,3.0,1964.0
12320,39.0,4.0,2630.0
12321,50.0,2.0,3130.0
12322,45.0,9.0,3666.0
12323,61.0,4.0,3784.0
12324,44.0,19.0,4000.0
12325,55.0,9.0,3562.0
12326,51.0,14.0,3900.0
12327,57.0,12.0,4056.0
12328,43.0,10.0,3870.0
12329,53.0,8.0,3346.0
12330,48.0,5.0,3034.0
12331,53.0,9.0,2902.0
12332,48.0,4.0,2568.0
12333,50.0,10.0,2196.0
12334,27.0,4.0,1634.0
12335,24.0,8.0,1150.0
12336,14.0,2.0,718.0
12337,6.0,4.0,502.0
12338,8.0,1.0,352.0
12339,6.0,5.0,324.0
12340,14.0,0.0,492.0
12341,25.0,1.0,860.0
12342,16.0,2.0,1104.0
12343,25.0,1.0,1654.0
12344,30.0,1.0,2274.0
12345,31.0,4.0,2596.0
12346,38.0,4.0,3248.0
12347,54.0,5.0,3498.0
12348,60.0,14.0,3536.0
12349,56.0,5.0,3686.0
12350,47.0,9.0,3576.0
12351,45.0,2.0,3602.0
12352,69.0,8.0,3790.0
12353,59.0,5.0,3398.0
12354,42.0,6.0,2808.0
12355,62.0,4.0,2782.0
12356,33.0,5.0,2450.0
12357,35.0,4.0,1590.0
12358,21.0,4.0,774.0
12359,3.0,6.0,426.0
12360,4.0,0.0,234.0
12361,0.0,0.0,118.0
12362,5.0,0.0,182.0
12363,9.0,0.0,532.0
12364,20.0,2.0,1474.0
12365,55.0,5.0,3134.0
12366,64.0,9.0,3918.0
12367,57.0,1.0,3856.0
12368,63.0,4.0,3954.0
12369,80.0,3.0,4180.0
12370,83.0,5.0,4306.0
12371,86.0,12.0,4568.0
12372,81.0,12.0,5042.0
12373,97.0,7.0,5270.0
12374,67.0,7.0,5154.0
12375,83.0,12.0,5252.0
12376,78.0,3.0,5808.0
12377,78.0,7.0,4660.0
12378,64.0,3.0,3804.0
12379,42.0,5.0,3660.0
12380,32.0,7.0,3084.0
12381,36.0,12.0,1912.0
12382,11.0,2.0,1036.0
12383,11.0,0.0,522.0
12384,4.0,2.0,346.0
12385,5.0,1.0,186.0
12386,7.0,0.0,224.0
12387,4.0,1.0,508.0
12388,28.0,3.0,1570.0
12389,55.0,4.0,3344.0
12390,64.0,6.0,4208.0
12391,67.0,8.0,4238.0
12392,73.0,2.0,4328.0
12393,86.0,0.0,4418.0
12394,71.0,8.0,4788.0
12395,72.0,9.0,4498.0
12396,87.0,2.0,5080.0
12397,86.0,5.0,5440.0
12398,103.0,6.0,5460.0
12399,102.0,6.0,6522.0
12400,103.0,7.0,5820.0
12401,108.0,7.0,5792.0
12402,119.0,13.0,5338.0
12403,65.0,7.0,4488.0
12404,71.0,3.0,3968.0
12405,58.0,12.0,2558.0
12406,23.0,5.0,1330.0
12407,19.0,0.0,624.0
12408,16.0,1.0,362.0
12409,6.0,0.0,216.0
12410,7.0,0.0,200.0
12411,10.0,0.0,542.0
12412,19.0,3.0,1588.0
12413,60.0,3.0,3410.0
12414,83.0,9.0,4330.0
12415,77.0,11.0,4280.0
12416,71.0,4.0,4286.0
12417,78.0,7.0,4444.0
12418,82.0,9.0,4976.0
12419,61.0,7.0,4730.0
12420,95.0,6.0,5180.0
12421,81.0,4.0,5320.0
12422,85.0,9.0,5942.0
12423,84.0,7.0,5488.0
12424,98.0,8.0,5994.0
12425,110.0,3.0,4948.0
12426,65.0,4.0,4310.0
12427,60.0,5.0,4792.0
12428,68.0,6.0,4328.0
12429,52.0,9.0,3472.0
12430,43.0,7.0,2206.0
12431,26.0,6.0,1436.0
12432,18.0,3.0,788.0
12433,6.0,1.0,406.0
12434,11.0,3.0,336.0
12435,13.0,1.0,508.0
12436,18.0,2.0,1334.0
12437,62.0,2.0,2968.0
12438,65.0,3.0,3540.0
12439,61.0,2.0,3650.0
12440,67.0,6.0,3938.0
12441,74.0,6.0,4262.0
12442,76.0,6.0,4378.0
12443,81.0,5.0,4588.0
12444,99.0,9.0,4990.0
12445,96.0,11.0,5178.0
12446,73.0,4.0,5122.0
12447,102.0,6.0,5492.0
12448,109.0,7.0,5970.0
12449,122.0,11.0,5660.0
12450,82.0,8.0,4240.0
12451,94.0,12.0,4388.0
12452,101.0,5.0,4750.0
12453,122.0,22.0,4358.0
12454,81.0,16.0,3436.0
12455,77.0,16.0,2744.0
12456,51.0,16.0,2282.0
12457,33.0,11.0,1566.0
12458,18.0,10.0,782.0
12459,13.0,3.0,438.0
12460,16.0,4.0,806.0
12461,36.0,1.0,1252.0
12462,48.0,3.0,1790.0
12463,44.0,1.0,2734.0
12464,60.0,5.0,3632.0
12465,96.0,4.0,4268.0
12466,72.0,8.0,4806.0
12467,104.0,8.0,4944.0
12468,82.0,12.0,4856.0
12469,76.0,7.0,4876.0
12470,71.0,13.0,4948.0
12471,70.0,15.0,5308.0
12472,77.0,7.0,5506.0
12473,87.0,10.0,5230.0
12474,87.0,7.0,4134.0
12475,88.0,12.0,4514.0
12476,95.0,10.0,4466.0
12477,98.0,20.0,4318.0
12478,86.0,23.0,3890.0
12479,71.0,27.0,3028.0
12480,37.0,21.0,2336.0
12481,18.0,8.0,1422.0
12482,15.0,7.0,852.0
12483,10.0,1.0,454.0
12484,21.0,0.0,598.0
12485,35.0,0.0,902.0
12486,28.0,2.0,1376.0
12487,29.0,4.0,2380.0
12488,47.0,4.0,3122.0
12489,56.0,10.0,3602.0
12490,61.0,10.0,4058.0
12491,76.0,13.0,3954.0
12492,50.0,5.0,4178.0
12493,65.0,6.0,4188.0
12494,65.0,6.0,4210.0
12495,56.0,4.0,4430.0
12496,58.0,9.0,4752.0
12497,67.0,12.0,4138.0
12498,69.0,3.0,3408.0
12499,46.0,8.0,3140.0
12500,44.0,6.0,2422.0
12501,24.0,1.0,1398.0
12502,9.0,3.0,1098.0
12503,8.0,0.0,478.0
12504,4.0,1.0,288.0
12505,3.0,1.0,170.0
12506,4.0,0.0,244.0
12507,9.0,3.0,562.0
12508,22.0,0.0,1462.0
12509,52.0,3.0,2982.0
12510,64.0,8.0,3658.0
12511,58.0,3.0,3606.0
12512,68.0,1.0,3764.0
12513,68.0,0.0,3892.0
12514,65.0,3.0,4240.0
12515,77.0,9.0,4408.0
12516,81.0,2.0,4560.0
12517,89.0,4.0,5120.0
12518,68.0,9.0,4944.0
12519,94.0,6.0,5522.0
12520,73.0,13.0,5792.0
12521,72.0,9.0,4742.0
12522,44.0,6.0,3650.0
12523,58.0,6.0,3938.0
12524,48.0,5.0,3120.0
12525,28.0,5.0,1976.0
12526,22.0,2.0,1082.0
12527,12.0,2.0,484.0
12528,8.0,1.0,268.0
12529,4.0,1.0,148.0
12530,5.0,1.0,198.0
12531,13.0,2.0,534.0
12532,19.0,0.0,1556.0
12533,71.0,1.0,3322.0
12534,71.0,6.0,4198.0
12535,72.0,3.0,4162.0
12536,87.0,2.0,4320.0
12537,72.0,5.0,4440.0
12538,87.0,3.0,4716.0
12539,83.0,11.0,4742.0
12540,86.0,10.0,5176.0
12541,86.0,1.0,5334.0
12542,97.0,12.0,5526.0
12543,95.0,9.0,6582.0
12544,104.0,9.0,6870.0
12545,100.0,4.0,5850.0
12546,104.0,7.0,5074.0
12547,77.0,11.0,5380.0
12548,71.0,18.0,4276.0
12549,43.0,10.0,2714.0
12550,24.0,5.0,1508.0
12551,11.0,4.0,700.0
12552,8.0,1.0,412.0
12553,4.0,0.0,200.0
12554,4.0,0.0,254.0
12555,9.0,1.0,520.0
12556,32.0,2.0,1728.0
12557,70.0,5.0,3408.0
12558,62.0,3.0,4362.0
12559,66.0,5.0,3980.0
12560,75.0,4.0,4194.0
12561,71.0,6.0,4680.0
12562,63.0,8.0,4802.0
12563,78.0,6.0,4830.0
12564,67.0,2.0,5114.0
12565,89.0,10.0,5462.0
12566,79.0,9.0,5196.0
12567,90.0,7.0,6034.0
12568,105.0,14.0,6442.0
12569,105.0,6.0,5946.0
12570,87.0,5.0,5126.0
12571,95.0,8.0,5728.0
12572,79.0,13.0,4902.0
12573,70.0,9.0,3326.0
12574,43.0,12.0,2200.0
12575,18.0,1.0,1070.0
12576,12.0,0.0,514.0
12577,3.0,0.0,284.0
12578,13.0,2.0,292.0
12579,8.0,0.0,638.0
12580,24.0,1.0,1726.0
12581,56.0,1.0,3180.0
12582,69.0,7.0,4040.0
12583,58.0,5.0,3984.0
12584,73.0,3.0,4326.0
12585,74.0,3.0,4740.0
12586,103.0,9.0,5032.0
12587,58.0,5.0,5080.0
12588,97.0,12.0,5458.0
12589,88.0,9.0,5666.0
12590,64.0,6.0,5350.0
12591,76.0,2.0,5802.0
12592,113.0,10.0,6174.0
12593,111.0,7.0,5784.0
12594,86.0,13.0,4960.0
12595,72.0,10.0,5240.0
12596,81.0,10.0,4930.0
12597,85.0,18.0,4154.0
12598,50.0,10.0,2546.0
12599,30.0,8.0,1810.0
12600,12.0,2.0,1082.0
12601,6.0,0.0,508.0
12602,10.0,0.0,462.0
12603,8.0,0.0,598.0
12604,27.0,2.0,1456.0
12605,45.0,2.0,2892.0
12606,67.0,3.0,3686.0
12607,69.0,3.0,3746.0
12608,79.0,7.0,4132.0
12609,79.0,4.0,4380.0
12610,71.0,11.0,4544.0
12611,79.0,16.0,4652.0
12612,75.0,17.0,5214.0
12613,77.0,9.0,5220.0
12614,76.0,12.0,5004.0
12615,115.0,5.0,5872.0
12616,130.0,11.0,6172.0
12617,134.0,10.0,5748.0
12618,106.0,10.0,4526.0
12619,87.0,9.0,4678.0
12620,98.0,11.0,4782.0
12621,109.0,18.0,4562.0
12622,82.0,31.0,3912.0
12623,74.0,24.0,2958.0
12624,50.0,25.0,2280.0
12625,34.0,10.0,1542.0
12626,14.0,1.0,714.0
12627,10.0,2.0,454.0
12628,22.0,3.0,742.0
12629,46.0,2.0,1364.0
12630,40.0,2.0,1884.0
12631,44.0,4.0,2820.0
12632,56.0,4.0,3642.0
12633,67.0,4.0,4146.0
12634,80.0,7.0,4334.0
12635,97.0,13.0,4444.0
12636,101.0,7.0,4626.0
12637,77.0,10.0,5048.0
12638,79.0,14.0,5130.0
12639,82.0,13.0,5206.0
12640,84.0,11.0,5288.0
12641,95.0,8.0,5076.0
12642,83.0,12.0,3960.0
12643,85.0,15.0,4166.0
12644,80.0,6.0,4440.0
12645,96.0,25.0,4278.0
12646,80.0,19.0,3490.0
12647,70.0,14.0,2892.0
12648,46.0,14.0,2172.0
12649,40.0,14.0,1582.0
12650,13.0,13.0,836.0
12651,13.0,2.0,448.0
12652,15.0,1.0,630.0
12653,29.0,0.0,1016.0
12654,29.0,0.0,1624.0
12655,40.0,3.0,2406.0
12656,41.0,4.0,3228.0
12657,54.0,3.0,3698.0
12658,57.0,11.0,3822.0
12659,70.0,4.0,3726.0
12660,54.0,8.0,3838.0
12661,45.0,5.0,3810.0
12662,57.0,6.0,4056.0
12663,64.0,10.0,4288.0
12664,60.0,6.0,4186.0
12665,87.0,4.0,3844.0
12666,47.0,4.0,3148.0
12667,44.0,1.0,2866.0
12668,33.0,9.0,2278.0
12669,27.0,4.0,1776.0
12670,21.0,6.0,998.0
12671,9.0,3.0,564.0
12672,4.0,1.0,328.0
12673,3.0,0.0,224.0
12674,6.0,0.0,298.0
12675,9.0,3.0,562.0
12676,20.0,0.0,1540.0
12677,49.0,5.0,2948.0
12678,61.0,3.0,3808.0
12679,63.0,10.0,3560.0
12680,67.0,2.0,3724.0
12681,62.0,2.0,3890.0
12682,67.0,4.0,4300.0
12683,71.0,6.0,4286.0
12684,71.0,3.0,4762.0
12685,92.0,7.0,5194.0
12686,80.0,4.0,5174.0
12687,105.0,8.0,5760.0
12688,89.0,4.0,6046.0
12689,85.0,6.0,4984.0
12690,61.0,9.0,3986.0
12691,61.0,5.0,4380.0
12692,50.0,5.0,3342.0
12693,38.0,6.0,2320.0
12694,18.0,5.0,1258.0
12695,10.0,4.0,568.0
12696,7.0,0.0,332.0
12697,5.0,1.0,172.0
12698,8.0,1.0,204.0
12699,6.0,1.0,510.0
12700,19.0,0.0,1640.0
12701,66.0,5.0,3356.0
12702,82.0,3.0,4452.0
12703,68.0,1.0,4196.0
12704,90.0,7.0,4208.0
12705,72.0,3.0,4188.0
12706,99.0,6.0,4490.0
12707,75.0,3.0,4494.0
12708,96.0,7.0,5134.0
12709,80.0,3.0,5474.0
12710,79.0,7.0,4952.0
12711,87.0,3.0,5722.0
12712,120.0,14.0,6402.0
12713,100.0,5.0,5656.0
12714,88.0,6.0,5024.0
12715,79.0,13.0,5108.0
12716,73.0,13.0,4646.0
12717,39.0,14.0,2832.0
12718,32.0,4.0,1746.0
12719,13.0,4.0,934.0
12720,12.0,2.0,476.0
12721,7.0,0.0,276.0
12722,7.0,1.0,272.0
12723,5.0,2.0,556.0
12724,26.0,1.0,1632.0
12725,67.0,6.0,3234.0
12726,71.0,1.0,4030.0
12727,73.0,9.0,4160.0
12728,66.0,5.0,4114.0
12729,83.0,3.0,4438.0
12730,76.0,7.0,4842.0
12731,105.0,5.0,5064.0
12732,74.0,9.0,5098.0
12733,74.0,2.0,5270.0
12734,83.0,8.0,5216.0
12735,102.0,5.0,5784.0
12736,127.0,11.0,6402.0
12737,101.0,5.0,5952.0
12738,68.0,9.0,5120.0
12739,94.0,9.0,5440.0
12740,86.0,11.0,5158.0
12741,43.0,12.0,3584.0
12742,37.0,6.0,2036.0
12743,13.0,5.0,1172.0
12744,9.0,1.0,556.0
12745,5.0,3.0,332.0
12746,9.0,0.0,318.0
12747,11.0,2.0,580.0
12748,27.0,1.0,1766.0
12749,83.0,7.0,3628.0
12750,76.0,6.0,4194.0
12751,84.0,7.0,3844.0
12752,67.0,2.0,3930.0
12753,73.0,3.0,4364.0
12754,71.0,7.0,4910.0
12755,71.0,5.0,4924.0
12756,95.0,7.0,5234.0
12757,79.0,7.0,5292.0
12758,83.0,3.0,4976.0
12759,85.0,9.0,5592.0
12760,122.0,10.0,6034.0
12761,136.0,15.0,5486.0
12762,84.0,6.0,4908.0
12763,99.0,11.0,4814.0
12764,93.0,16.0,4716.0
12765,84.0,21.0,3776.0
12766,58.0,19.0,2952.0
12767,43.0,3.0,1754.0
12768,13.0,2.0,1048.0
12769,9.0,0.0,528.0
12770,13.0,2.0,518.0
12771,13.0,1.0,578.0
12772,25.0,1.0,1408.0
12773,67.0,6.0,2704.0
12774,50.0,7.0,3600.0
12775,64.0,4.0,3796.0
12776,66.0,4.0,3782.0
12777,74.0,7.0,4258.0
12778,78.0,9.0,4740.0
12779,66.0,12.0,4528.0
12780,69.0,8.0,4976.0
12781,58.0,12.0,4684.0
12782,54.0,8.0,4418.0
12783,84.0,13.0,5142.0
12784,114.0,7.0,5692.0
12785,123.0,5.0,5504.0
12786,108.0,5.0,4394.0
12787,90.0,8.0,4248.0
12788,97.0,7.0,4476.0
12789,110.0,20.0,4286.0
12790,87.0,27.0,3364.0
12791,62.0,34.0,2848.0
12792,48.0,19.0,2086.0
12793,26.0,14.0,1534.0
12794,14.0,4.0,890.0
12795,10.0,3.0,414.0
12796,14.0,2.0,696.0
12797,41.0,1.0,1116.0
12798,41.0,2.0,1588.0
12799,42.0,2.0,2476.0
12800,64.0,8.0,3388.0
12801,66.0,5.0,3864.0
12802,74.0,12.0,4354.0
12803,65.0,10.0,4378.0
12804,70.0,11.0,4254.0
12805,74.0,9.0,4636.0
12806,50.0,12.0,4796.0
12807,53.0,13.0,5026.0
12808,77.0,15.0,4968.0
12809,86.0,14.0,4878.0
12810,77.0,8.0,3612.0
12811,89.0,12.0,4018.0
12812,64.0,16.0,4118.0
12813,79.0,11.0,3994.0
12814,72.0,35.0,3484.0
12815,54.0,19.0,2826.0
12816,42.0,13.0,2190.0
12817,30.0,13.0,1600.0
12818,18.0,3.0,896.0
12819,6.0,2.0,416.0
12820,13.0,1.0,624.0
12821,27.0,1.0,874.0
12822,13.0,1.0,1276.0
12823,26.0,0.0,2050.0
12824,36.0,5.0,2810.0
12825,53.0,2.0,3404.0
12826,65.0,11.0,3858.0
12827,45.0,14.0,3906.0
12828,51.0,14.0,3974.0
12829,42.0,11.0,3814.0
12830,51.0,10.0,4042.0
12831,52.0,11.0,3874.0
12832,49.0,12.0,4056.0
12833,68.0,13.0,3802.0
12834,49.0,5.0,3412.0
12835,45.0,12.0,3528.0
12836,57.0,7.0,2790.0
12837,44.0,4.0,1990.0
12838,34.0,0.0,1282.0
12839,10.0,2.0,696.0
12840,9.0,1.0,444.0
12841,4.0,1.0,296.0
12842,6.0,0.0,306.0
12843,6.0,0.0,464.0
12844,21.0,0.0,904.0
12845,20.0,1.0,1328.0
12846,32.0,0.0,2230.0
12847,51.0,0.0,2722.0
12848,58.0,2.0,2936.0
12849,60.0,3.0,3470.0
12850,79.0,2.0,3882.0
12851,71.0,6.0,3996.0
12852,60.0,3.0,4290.0
12853,73.0,9.0,4470.0
12854,70.0,10.0,4406.0
12855,65.0,8.0,4390.0
12856,69.0,6.0,4710.0
12857,86.0,9.0,4028.0
12858,62.0,8.0,3344.0
12859,66.0,5.0,3476.0
12860,45.0,7.0,2800.0
12861,31.0,2.0,1990.0
12862,13.0,2.0,1186.0
12863,12.0,0.0,698.0
12864,7.0,1.0,352.0
12865,2.0,0.0,176.0
